DelayMinutes,Distance,ScheduledDuration,DepartureHour,DepartureDay,DepartureMonth,IsWeekend,Airline_Encoded,Origin_Encoded,Destination_Encoded,AircraftType_Encoded
5,-0.9496605871442919,-0.35980857112579484,1.5208885278745352,3,6,0,2,4,0,1
0,0.024906108388802976,-0.07002264823446468,0.07600532725423113,3,6,0,2,1,4,0
29,1.7226537136878985,0.02657265939597872,0.07600532725423113,3,6,0,1,2,3,0
13,0.7206847761043622,-0.9393804169084552,-0.35745963293186006,3,6,0,0,2,1,0
26,1.286600644537394,1.2243544740134769,-0.21297131286982968,3,6,0,3,1,0,0
0,0.8159969223667676,-1.2001877475106524,0.7984469275643832,3,6,0,0,1,1,0
26,-1.3225693593959529,1.3306093124069645,-1.368877873366073,3,6,0,1,2,1,0
0,0.5241034744381511,0.7317184050982155,0.07600532725423113,3,6,0,0,0,1,0
25,-0.9246411487504105,0.4129538899177523,0.36498196737829197,3,6,0,3,4,3,0
0,1.160312050739707,1.176056820198255,0.07600532725423113,3,6,0,0,4,2,1
0,-1.6347166384053304,-0.8524446400410561,-1.0799012332420121,3,6,0,3,0,3,2
7,-0.7923955458113231,1.5624380507200286,1.3764002078125048,3,6,0,1,0,2,2
0,-0.34323705654973774,0.8283137127286588,-1.0799012332420121,3,6,0,0,0,4,1
10,-0.13712454025728615,1.089121043330856,0.36498196737829197,3,6,0,2,1,0,1
15,1.2544327951738323,1.5720975814830729,1.5208885278745352,3,6,0,3,2,2,1
12,-1.7288373828394559,0.577165912889506,1.087423567688444,3,6,0,1,0,1,0
0,-0.6017712532865124,-0.4757229402823269,1.087423567688444,3,6,0,3,3,3,0
6,1.6738062387284158,1.7266500736917825,1.3764002078125048,3,6,0,3,4,4,2
1,-1.3749910398402758,-1.074613847591076,-1.5133661934281033,3,6,0,1,2,3,0
20,0.022523304732242844,-0.707551678595391,-1.368877873366073,3,6,0,1,0,3,0
16,-0.7471222763366805,1.4465236815634965,0.5094702874403223,3,6,0,3,0,0,0
0,-1.5811035561327276,1.7363096044548267,-0.9354129131799817,3,6,0,3,4,0,2
2,-1.5775293506478874,-1.0649543168280315,0.5094702874403223,3,6,0,3,4,2,0
28,-0.8757936737909278,1.6397142968243834,-0.7909245931179513,3,6,0,1,4,1,1
0,-1.4429009440522398,-1.5769094472693816,0.7984469275643832,3,6,0,0,1,0,2
0,1.3997838182240003,-1.4706546088758938,-0.7909245931179513,3,6,0,0,3,0,1
22,-1.4631547751330007,-0.15695842510186372,-0.6464362730559209,3,6,0,3,4,0,0
22,-0.4611858375494644,-0.34048950959970614,0.9429352476264136,3,6,0,3,0,3,1
25,0.20004217714597283,0.7510374666243042,-1.2243895533040425,3,6,0,2,3,1,0
24,-0.2217140700651709,-0.36946810188883916,-1.368877873366073,3,6,0,1,2,4,2
3,0.4573849720544673,-0.7751683939367014,0.9429352476264136,3,6,0,0,3,3,2
30,0.9708791600431763,-1.4609950781128496,-0.9354129131799817,3,6,0,2,2,0,2
8,1.464119516951124,0.3936348283916636,1.6653768479365656,3,6,0,0,3,2,2
9,-0.2717529468529337,-0.3501490403627505,0.07600532725423113,3,6,0,3,2,0,0
25,1.408123631021961,-0.6689135555432136,1.5208885278745352,3,6,0,2,0,2,2
0,-0.685169381266117,-0.9586994784345438,1.2319118877504744,3,6,0,3,3,1,1
13,-1.0902460028813399,0.548187320600373,-0.5019479529938905,3,6,0,2,3,2,1
26,1.4915217590015657,-0.8814232323301892,1.087423567688444,3,6,0,3,0,2,2
22,0.9327543015382141,0.14248702855251077,-0.5019479529938905,3,6,0,0,3,3,1
4,0.8636529954979703,-0.20525607891708542,-1.5133661934281033,3,6,0,0,0,0,0
5,-0.5922400386602718,0.6930802820460381,-0.35745963293186006,3,6,0,3,1,4,1
14,-1.361885619729195,0.6351230974677721,1.2319118877504744,3,6,0,1,0,2,1
0,0.14881189852992996,1.3595879046960975,0.07600532725423113,3,6,0,3,3,4,0
10,0.8541217808717296,1.0215043279895457,1.087423567688444,3,6,0,1,0,2,1
27,0.49193562507458927,-0.16661795586490805,-0.9354129131799817,3,6,0,2,0,3,2
28,1.5379864303044881,-1.1808686859845636,-1.0799012332420121,3,6,0,0,2,1,1
3,-0.5719862075795107,1.03116385875259,0.9429352476264136,3,6,0,1,4,3,2
22,-0.773333116558842,0.007253597869890042,-0.7909245931179513,3,6,0,2,3,4,1
23,-1.002082267588615,0.6254635667047277,1.6653768479365656,3,6,0,1,0,1,1
5,-0.04657800130800105,-0.3308299788366618,1.5208885278745352,3,6,0,0,2,4,1
19,-1.5000882318096829,0.02657265939597872,-0.7909245931179513,3,6,0,3,0,4,1
0,-0.56126359112499,-1.2291663397997854,-0.7909245931179513,3,6,0,3,0,4,2
0,1.3640417633755983,-0.060363117471420334,0.5094702874403223,3,6,0,0,1,3,1
19,-0.04776940313628112,-1.480314139638938,-0.9354129131799817,3,6,0,1,4,0,1
23,-0.6613413447005156,-0.49504200180841557,-0.7909245931179513,3,6,0,2,3,1,2
2,0.9410941143361746,-0.5240205940975486,0.36498196737829197,3,6,0,2,0,2,2
0,-0.20980005178237024,1.3595879046960975,1.087423567688444,3,6,0,3,1,2,2
0,1.715505302718218,-0.021724994419242975,-1.0799012332420121,3,6,0,1,3,4,1
10,-1.6478220585164112,-0.6012968402019033,-0.5019479529938905,3,6,0,0,0,4,0
6,0.7814462693466456,-1.451335547349805,-0.21297131286982968,3,6,0,1,4,4,0
20,1.659509416789055,1.0408233895156342,-1.2243895533040425,3,6,0,2,1,4,2
17,-0.7149544269731187,-0.26321326349535146,-1.2243895533040425,3,6,0,3,3,0,2
0,1.3604675578907581,1.6976714814026495,-1.0799012332420121,3,6,0,0,0,1,2
21,-1.1700699253761044,-0.678573086306258,-1.5133661934281033,3,6,0,3,3,4,2
29,-1.6633102822840522,1.630054766061339,1.5208885278745352,3,6,0,3,3,4,2
0,-0.7792901257002424,0.8766113665438805,-0.9354129131799817,3,6,0,2,0,3,2
21,-0.09304267261092367,-0.6882326170693024,0.9429352476264136,3,6,0,1,3,4,0
28,1.2746866262545933,0.3936348283916636,0.7984469275643832,3,6,0,0,0,4,0
29,-0.2979637870750952,0.7027398128090825,0.22049364731626153,3,6,0,2,0,2,2
15,-0.057300617762521655,-0.7461898016475684,0.5094702874403223,3,6,0,1,4,3,0
0,-1.5417872957994854,-0.4564038787562382,0.9429352476264136,3,6,0,2,2,2,2
0,-1.5024710354662432,-0.07968217899750901,0.5094702874403223,3,6,0,0,3,2,1
28,1.4212290511330417,1.2436735355395654,-0.5019479529938905,3,6,0,1,1,3,2
12,1.2580070006586723,-0.6689135555432136,-0.9354129131799817,3,6,0,3,4,4,0
7,-0.8138407787203643,-0.5047015325714599,-0.5019479529938905,3,6,0,0,1,0,1
20,0.8005086985991267,0.02657265939597872,0.6539586075023528,3,6,0,1,1,2,2
30,-1.0199532950128158,1.1374186971460778,0.6539586075023528,3,6,0,0,2,1,0
0,0.19170236434801238,0.9249090203591023,-0.06848299280779926,3,6,0,3,2,2,2
25,-0.7792901257002424,1.176056820198255,-0.7909245931179513,3,6,0,3,4,4,2
0,-0.32655743095381684,0.35499670533948624,-0.06848299280779926,3,6,0,1,1,1,1
14,-1.2451282405577486,-1.5479308549802486,-1.6578545134901337,3,6,0,1,1,4,2
5,-1.3904792636079168,0.007253597869890042,0.7984469275643832,3,6,0,2,4,1,2
15,-0.5636463947815502,-0.5047015325714599,0.5094702874403223,3,6,0,2,2,2,1
0,0.5121894561553504,0.5675063821264617,-0.6464362730559209,3,6,0,3,3,3,1
6,-0.027515572055519976,0.8476327742547475,-0.6464362730559209,3,6,0,2,0,1,2
16,1.3235341012140762,-0.7655088631736571,0.07600532725423113,3,6,0,2,2,2,0
18,-0.15142136219664695,-0.34048950959970614,-0.7909245931179513,3,6,0,0,4,1,2
0,0.15953451498445057,0.48057060525906264,-0.6464362730559209,3,6,0,3,4,0,2
27,0.35969002213550183,-0.07968217899750901,-1.6578545134901337,3,6,0,2,2,3,0
0,-0.7745245183871221,-0.8910827630932335,-1.0799012332420121,3,6,0,2,3,2,0
5,-0.5338613490745485,0.9538876126482353,1.2319118877504744,3,6,0,0,4,3,1
25,0.07971059248968607,0.3936348283916636,-0.21297131286982968,3,6,0,1,3,0,0
5,1.022109438659219,-0.012065463656198636,1.3764002078125048,3,6,0,1,4,0,2
0,0.3966234788121839,-0.49504200180841557,-1.2243895533040425,3,6,0,3,0,0,1
0,0.12498386196432862,1.5914166430091616,1.3764002078125048,3,6,0,0,0,2,2
28,-1.0628437608308983,-1.4030378935345835,-1.0799012332420121,3,6,0,0,2,1,1
0,1.143632425143786,0.7993351204395258,1.2319118877504744,3,6,0,2,0,2,0
17,0.31084254717601906,-1.1422305629323863,-0.6464362730559209,3,6,0,2,4,1,2
4,1.6440211930214141,-1.3450807089563175,1.5208885278745352,3,6,0,3,1,4,0
28,1.2794522335677136,1.5334594584308956,-1.0799012332420121,3,6,0,2,4,1,2
1,1.6273415674254932,-1.3161021166671845,1.2319118877504744,3,6,0,3,1,3,1
8,-1.220108802163867,1.5141403969048068,1.2319118877504744,3,6,0,3,4,0,1
6,-0.8746022719626477,0.7896755896764815,0.22049364731626153,3,6,0,2,2,0,0
0,0.5121894561553504,-1.731461939478091,-0.06848299280779926,3,6,0,2,1,4,0
29,1.0864451373863429,-1.2001877475106524,1.3764002078125048,3,6,0,0,4,3,2
19,-1.4035846837189976,0.7123993435721268,0.07600532725423113,3,6,0,0,2,0,1
0,0.42402572086262547,-0.021724994419242975,-1.368877873366073,3,6,0,3,1,0,0
0,1.6618922204456152,-0.9586994784345438,-0.06848299280779926,3,6,0,2,4,3,1
20,-0.6911263904075173,-0.2921918557844845,-1.368877873366073,3,6,0,2,4,1,0
26,-0.1716751932774081,-1.2001877475106524,-0.5019479529938905,3,6,0,3,3,2,2
4,-0.38374471871126004,-0.09900124052359768,-0.7909245931179513,3,6,0,3,0,2,2
0,0.5002754378725498,1.7266500736917825,-1.0799012332420121,3,6,0,2,3,1,1
15,-0.9901682493058142,-0.5819777786758147,0.36498196737829197,3,6,0,3,0,3,2
25,-0.7971611531244434,1.3499283739330532,-1.2243895533040425,3,6,0,3,1,4,0
30,-1.6359080402336106,1.4658427430895853,1.087423567688444,3,6,0,3,4,1,2
3,-1.6192284146376896,-1.5672499165063372,-1.6578545134901337,3,6,0,0,1,2,1
13,1.0757225209318222,-1.6638452241367807,-1.368877873366073,3,6,0,0,1,0,0
0,0.15238610401477015,-0.2245751404431741,1.3764002078125048,3,6,0,3,0,1,2
27,-0.0918512707826436,0.4129538899177523,-0.21297131286982968,3,6,0,3,2,0,2
22,0.3060769398628988,1.5334594584308956,-0.35745963293186006,3,6,0,0,0,2,1
0,0.9899415892956573,0.5964849744155947,0.7984469275643832,3,6,0,3,3,4,2
0,1.0518944843662208,1.1953758817243438,-0.5019479529938905,3,6,0,3,3,3,2
0,-0.1240191201462054,-0.7655088631736571,-0.9354129131799817,3,6,0,3,1,4,0
19,0.39900628246874403,1.002185266463457,-1.5133661934281033,3,6,0,2,3,1,0
0,0.5276776799229913,0.21010374389382117,1.2319118877504744,3,6,0,2,3,3,0
5,1.3938268090826,0.37431576686557494,-1.2243895533040425,3,6,0,3,0,4,0
21,-1.5572755195671262,1.2243544740134769,-0.35745963293186006,3,6,0,1,1,4,2
15,-1.1164568431035014,1.3499283739330532,-0.7909245931179513,3,6,0,2,3,0,0
24,-0.4075727552768614,1.2533330663026099,1.2319118877504744,3,6,0,2,1,3,1
4,0.7731064565486852,-0.5529991863866817,0.5094702874403223,3,6,0,3,0,3,0
29,1.057851493507621,-0.9876780707236769,1.6653768479365656,3,6,0,1,4,2,2
0,-0.37659630774157965,1.1084401048569448,0.9429352476264136,3,6,0,1,1,1,2
19,0.10115582539872726,-1.1808686859845636,-0.6464362730559209,3,6,0,3,3,2,1
0,1.2008197129012292,0.9055899588330135,0.36498196737829197,3,6,0,0,3,3,2
29,0.6408608536095977,-1.7121428779520023,1.087423567688444,3,6,0,1,1,3,1
13,0.10234722722700734,0.9442280818851909,-0.6464362730559209,3,6,0,1,1,3,2
0,0.43474833731714607,0.9635471434112796,0.7984469275643832,3,6,0,1,2,0,2
28,-0.49692789239786644,-0.5336801248605929,-0.6464362730559209,3,6,0,0,1,2,1
14,-0.9913596511340943,-1.451335547349805,0.7984469275643832,3,6,0,3,0,3,0
0,-1.5644239305368066,1.060142451041723,-0.5019479529938905,3,6,0,2,1,2,1
16,1.3735729780018389,-1.702483347188958,-0.06848299280779926,3,6,0,3,1,1,0
0,1.3831041926280794,-0.3211704480736175,-0.21297131286982968,3,6,0,0,2,3,0
0,-1.2463196423860285,-0.19559654815404107,0.6539586075023528,3,6,0,3,1,1,1
9,-1.6645016841123321,-1.1422305629323863,-0.21297131286982968,3,6,0,3,0,4,2
3,-1.4905570171834424,-0.4467443479931939,0.36498196737829197,3,6,0,3,1,4,1
24,-0.701849006862038,-1.644526162610692,-1.2243895533040425,3,6,0,1,1,0,1
30,1.2127337311840298,0.5385277898373286,-0.35745963293186006,3,6,0,1,3,1,1
25,-0.5147989198220674,-1.4126974242976278,1.6653768479365656,3,6,0,3,1,3,2
11,0.9256058905685337,1.0504829202786787,0.7984469275643832,3,6,0,1,0,1,0
11,1.7071654899202577,1.2629925970656541,-0.6464362730559209,3,6,0,2,0,4,0
17,1.3151942884161156,0.49023013602210697,-1.368877873366073,3,6,0,0,1,3,2
21,0.25127245576201573,-1.045635255301943,1.6653768479365656,3,6,0,3,2,2,2
7,1.4391000785572425,0.007253597869890042,-1.2243895533040425,3,6,0,0,2,2,1
12,1.285409242709114,-1.335421178193273,0.5094702874403223,3,6,0,3,0,3,0
13,-1.4810258025572018,-1.5286117934541599,-0.35745963293186006,3,6,0,1,3,0,2
0,-0.6065368605996326,-1.5382713242172041,0.36498196737829197,3,6,0,1,2,4,0
11,1.160312050739707,-1.422356955060672,-0.9354129131799817,3,6,0,1,3,3,0
0,-1.2260658113052676,-0.6978921478323467,0.36498196737829197,3,6,0,1,2,1,0
2,1.710739695405098,0.7606969973873485,-1.0799012332420121,3,6,0,1,2,0,0
14,-0.5553065819835897,-0.6109563709649477,-0.21297131286982968,3,6,0,2,2,1,1
0,-0.027515572055519976,-1.2388258705628297,1.3764002078125048,3,6,0,0,1,1,1
13,1.0983591556691434,-0.38878716341492786,1.2319118877504744,3,6,0,0,3,2,1
19,0.5824821640238744,-1.6928238164259135,-0.5019479529938905,3,6,0,0,0,4,2
25,1.7166967045464983,0.4419324822068853,-0.6464362730559209,3,6,0,0,1,3,1
22,-1.1772183363457847,-0.5529991863866817,1.3764002078125048,3,6,0,3,3,4,1
8,0.8505475753868895,-0.4564038787562382,-1.2243895533040425,3,6,0,2,1,3,0
27,-1.1927065601134257,-1.277463993615007,1.2319118877504744,3,6,0,1,2,2,0
29,1.1507808361134664,-1.5479308549802486,0.6539586075023528,3,6,0,0,2,1,2
4,0.8314851461344084,1.0987805740939003,1.087423567688444,3,6,0,1,4,3,1
2,1.6976342752940172,-0.14729889433881937,0.07600532725423113,3,6,0,1,2,2,1
0,-0.631556298993514,0.548187320600373,0.5094702874403223,3,6,0,1,1,0,0
30,0.9923243929522174,1.2629925970656541,-0.6464362730559209,3,6,0,2,1,2,2
0,0.21791320457017385,0.48057060525906264,-0.35745963293186006,3,6,0,1,3,2,1
10,-1.5108108482642035,-1.5769094472693816,-0.06848299280779926,3,6,0,0,4,0,0
20,-0.0060703391464787685,0.7800160589134372,0.7984469275643832,3,6,0,0,4,3,2
8,-0.7673761074174417,-1.4320164858237165,0.22049364731626153,3,6,0,1,3,4,2
6,-1.2939757155172313,1.3982260277482748,-1.2243895533040425,3,6,0,0,2,2,1
0,-0.2514991157721726,-1.4996332011650269,0.22049364731626153,3,6,0,3,0,4,2
0,-0.701849006862038,-1.2871235243780514,-0.06848299280779926,3,6,0,2,0,0,0
1,-0.5195645271351876,1.0408233895156342,-0.06848299280779926,3,6,0,2,2,4,1
17,0.45381076656962716,0.1231679670264221,-1.0799012332420121,3,6,0,1,2,1,1
19,-0.294389581590255,-0.46606340951928255,-1.368877873366073,3,6,0,0,2,1,1
5,-1.4726859897592415,0.6930802820460381,0.5094702874403223,3,6,0,0,0,0,1
16,-0.5719862075795107,1.5720975814830729,-0.9354129131799817,3,6,0,3,4,3,2
10,-0.09542547626748381,-0.24389420196926276,0.5094702874403223,3,6,0,0,3,0,2
20,-1.7073921499304145,0.9442280818851909,0.36498196737829197,3,6,0,0,3,0,0
13,-0.26698733953981346,-0.4467443479931939,-0.5019479529938905,3,6,0,0,4,4,2
20,-0.7447394726801204,-0.9104018246193222,0.07600532725423113,3,6,0,3,0,3,0
0,-0.0036875354899186343,-0.3211704480736175,-1.6578545134901337,3,6,0,0,4,4,2
9,0.4192601135495052,-1.364399770482406,-0.21297131286982968,3,6,0,3,3,1,2
27,-1.5465529031126055,0.8959304280699693,-1.6578545134901337,3,6,0,1,2,1,2
1,1.428377462102722,-1.644526162610692,-1.0799012332420121,3,6,0,2,1,3,1
0,-1.4178815056583582,-0.031384525182287314,0.07600532725423113,3,6,0,3,4,4,1
3,0.42402572086262547,-0.5336801248605929,0.6539586075023528,3,6,0,3,0,4,1
8,-1.411924496516958,-0.5143610633345043,-1.5133661934281033,3,6,0,2,1,3,2
18,1.3092372792747153,0.007253597869890042,-0.9354129131799817,3,6,0,1,2,0,1
8,-0.8281376006597251,-0.46606340951928255,-0.7909245931179513,3,6,0,3,4,1,2
3,-0.27532715233777394,-0.4274252864671052,-1.6578545134901337,3,6,0,0,0,1,2
23,0.35969002213550183,-0.3211704480736175,0.9429352476264136,3,6,0,0,3,4,2
0,0.9148832741140132,0.9345685511221465,-1.368877873366073,3,6,0,3,3,4,1
29,1.3437879322948372,0.8572923050177919,-0.6464362730559209,3,6,0,3,1,3,0
0,0.6492006664075581,-0.8717637015671448,-1.2243895533040425,3,6,0,3,3,0,0
0,1.1829486854770281,1.1567377586721663,1.087423567688444,3,6,0,1,4,1,2
0,0.897012246689812,0.9635471434112796,1.3764002078125048,3,6,0,1,3,1,1
12,-1.591826172587248,0.02657265939597872,0.5094702874403223,3,6,0,1,1,2,0
16,-0.6518101300742751,0.9538876126482353,0.07600532725423113,3,6,0,3,2,3,0
7,-0.24911631211561247,-0.7172112093584354,1.2319118877504744,3,6,0,0,4,2,1
0,1.1388668178306658,0.8379732434917032,-0.06848299280779926,3,6,0,1,3,4,1
0,-0.4385492028121431,-0.19559654815404107,1.087423567688444,3,6,0,3,4,2,1
14,0.17502273875209143,-1.2871235243780514,-0.6464362730559209,3,6,0,2,3,4,0
1,1.2746866262545933,1.1374186971460778,-0.7909245931179513,3,6,0,1,0,0,2
17,-0.1359331384290061,1.5624380507200286,-0.21297131286982968,3,6,0,2,2,4,0
25,1.3461707359513975,1.205035412487388,0.22049364731626153,3,6,0,3,0,0,1
0,1.5653886723549297,-0.20525607891708542,0.6539586075023528,3,6,0,3,0,3,0
19,0.45976777571102745,0.036232190159023056,0.7984469275643832,3,6,0,1,3,2,1
23,0.7623838400941645,-0.16661795586490805,-1.368877873366073,3,6,0,3,0,1,2
6,0.005843679136321903,-0.05070358670837599,-0.35745963293186006,3,6,0,0,1,1,2
0,0.8219539315081679,1.630054766061339,-0.5019479529938905,3,6,0,1,1,4,1
23,-1.4429009440522398,-1.0552947860649873,0.5094702874403223,3,6,0,2,3,1,0
22,-0.595814244145112,1.716990542928738,0.6539586075023528,3,6,0,1,4,1,1
25,-1.3023155283151917,0.2197632746568655,-1.368877873366073,3,6,0,1,3,1,1
5,0.8267195388212881,-1.4320164858237165,0.22049364731626153,3,6,0,2,4,3,2
0,0.9518167307906952,-1.1229115014062976,1.5208885278745352,3,6,0,0,0,0,1
26,-1.6144628073245693,-0.5143610633345043,0.9429352476264136,3,6,0,2,2,3,0
30,-1.4393267385673996,-0.2921918557844845,0.22049364731626153,3,6,0,0,2,1,0
12,-0.8769850756192078,-1.615547570321559,-0.6464362730559209,3,6,0,3,3,0,0
26,0.7445128126699635,0.4226134206807966,1.5208885278745352,3,6,0,1,1,3,1
0,-1.1224138522449016,-0.3501490403627505,-0.7909245931179513,3,6,0,0,0,3,1
29,-0.8531570390536065,1.6783524198765607,1.6653768479365656,3,6,0,1,3,0,1
18,1.0769139227601023,-0.5047015325714599,0.6539586075023528,3,6,0,2,4,2,2
16,-1.7264545791828956,-0.7268707401214797,-1.6578545134901337,3,6,0,3,3,3,1
20,0.6658802920034791,-1.0939329091171646,0.36498196737829197,3,6,0,1,1,2,2
1,-1.0926288065379,0.7413779358612598,0.7984469275643832,3,6,0,1,3,0,2
0,0.49312702690286936,1.5141403969048068,0.07600532725423113,3,6,0,1,3,3,1
28,-1.5834863597892876,0.7027398128090825,0.07600532725423113,3,6,0,3,2,0,1
29,-1.5834863597892876,-1.2581449320889184,-0.06848299280779926,3,6,0,2,1,3,2
0,-0.73878246353872,-0.9007422938562778,-0.5019479529938905,3,6,0,2,1,1,2
0,-1.3630770215574752,0.48057060525906264,-0.35745963293186006,3,6,0,3,0,4,1
0,-1.146241888810503,0.06521078244815608,-1.5133661934281033,3,6,0,0,4,4,1
11,-0.40518995162030125,0.8186541819656146,0.6539586075023528,3,6,0,1,2,2,1
19,0.26437787587309647,-0.6302754324910363,-1.6578545134901337,3,6,0,1,1,4,1
23,0.8148055205384874,1.6976714814026495,1.5208885278745352,3,6,0,1,1,3,2
15,0.3561158166506616,-0.0024059328931542974,0.6539586075023528,3,6,0,2,4,4,1
0,-0.8888990939020085,-0.7944874554627901,-1.6578545134901337,3,6,0,2,0,2,2
26,-1.5251076702035644,-0.24389420196926276,1.5208885278745352,3,6,0,2,0,3,2
25,1.4772249370622048,1.1277591663830333,-0.9354129131799817,3,6,0,1,0,2,1
24,-1.162921514406424,-0.7461898016475684,1.5208885278745352,3,6,0,3,3,2,2
19,-0.4314007918424627,0.21010374389382117,-0.21297131286982968,3,6,0,3,1,1,2
15,-1.2403626332446283,-1.3161021166671845,1.6653768479365656,3,6,0,3,4,4,2
0,0.3656470312769022,-1.3547402397193617,-0.5019479529938905,3,6,0,2,3,4,0
0,1.5177325992237272,-1.4126974242976278,-0.7909245931179513,3,6,0,2,2,2,0
20,1.1936713019315488,-0.620615901727992,-0.06848299280779926,3,6,0,0,3,4,0
9,-0.6005798514582322,0.1714656208416438,-0.9354129131799817,3,6,0,0,1,0,2
23,0.5789079585390342,0.40329435915470796,-1.368877873366073,3,6,0,0,0,0,2
30,0.49312702690286936,1.0118447972265012,-1.368877873366073,3,6,0,2,2,3,0
10,-0.6899349885792373,-0.5626587171497259,-0.9354129131799817,3,6,0,0,0,3,0
0,0.5848649676804345,0.6544421589938607,-0.7909245931179513,3,6,0,2,1,3,2
14,1.3461707359513975,1.4561832123265408,-0.35745963293186006,3,6,0,0,3,4,0
0,1.5379864303044881,-0.15695842510186372,-0.35745963293186006,3,6,0,2,2,3,0
27,-0.5279043399331481,0.8669518357808362,-0.06848299280779926,3,6,0,3,3,0,1
17,1.1186129867499046,1.6107357045352504,0.5094702874403223,3,6,0,2,3,0,1
16,1.1233785940630248,-0.9780185399606325,-0.21297131286982968,3,6,0,0,0,0,0
21,-0.7256770434276393,0.9442280818851909,0.22049364731626153,3,6,0,0,0,0,2
22,-0.9615746054270926,-0.6689135555432136,-1.6578545134901337,3,6,0,2,1,4,1
0,1.0518944843662208,-1.1808686859845636,-0.7909245931179513,3,6,0,1,4,4,2
3,-0.579134618549191,0.25840139770904286,1.2319118877504744,3,6,0,0,2,4,1
0,0.6075016024177557,1.2243544740134769,-1.2243895533040425,3,6,0,2,0,1,2
17,-1.2963585191737914,1.4175450892743635,1.2319118877504744,3,6,0,3,3,1,2
0,-1.4202643093149183,1.4658427430895853,0.6539586075023528,3,6,0,3,0,1,2
14,-0.276518554166054,-1.6831642856628692,-1.5133661934281033,3,6,0,1,0,0,0
13,-0.15499556768148715,-1.5479308549802486,0.5094702874403223,3,6,0,2,3,2,1
18,-1.5286818756884046,1.5141403969048068,-0.6464362730559209,3,6,0,3,4,4,0
0,1.5630058686983697,-0.20525607891708542,1.2319118877504744,3,6,0,3,3,4,0
8,-1.4238385147997585,1.1857163509612993,-1.5133661934281033,3,6,0,3,0,2,1
0,-1.4929398208400024,0.48057060525906264,1.3764002078125048,3,6,0,1,3,4,2
7,0.37279544224658256,0.08452984397424475,1.5208885278745352,3,6,0,0,1,4,0
23,-1.3702254325271557,-1.0359757245388985,1.5208885278745352,3,6,0,2,2,1,0
0,0.002269473651481701,0.4419324822068853,0.9429352476264136,3,6,0,1,3,4,2
0,1.676189042384976,-0.8041469862258345,-0.6464362730559209,3,6,0,1,4,3,1
18,0.078519190661406,-0.041044055945331656,0.7984469275643832,3,6,0,0,2,3,0
7,1.285409242709114,-0.2921918557844845,0.9429352476264136,3,6,0,3,3,2,0
16,-0.1966946316712895,-0.4370848172301495,0.5094702874403223,3,6,0,0,0,4,2
11,0.9649221509017759,1.3016307201178314,1.5208885278745352,3,6,0,3,1,2,0
2,-0.31464341267101614,-0.6302754324910363,-0.6464362730559209,3,6,0,1,2,0,1
21,-0.26698733953981346,-0.9393804169084552,-0.6464362730559209,3,6,0,2,4,2,1
20,-0.15856977316632737,-0.48538247104537124,-0.9354129131799817,3,6,0,1,4,4,0
30,-0.9973166602754946,-1.0069971322497655,0.9429352476264136,3,6,0,0,0,0,2
0,-0.6053454587713525,0.577165912889506,-1.6578545134901337,3,6,0,3,3,1,2
3,-1.4643461769612809,1.630054766061339,0.6539586075023528,3,6,0,1,2,2,1
16,-0.4826310704585056,-0.36946810188883916,-1.5133661934281033,3,6,0,1,3,1,2
0,-0.7661847055891616,-0.7655088631736571,-0.5019479529938905,3,6,0,3,3,1,0
12,0.983984580154257,0.18112515160468814,-0.06848299280779926,3,6,0,0,2,2,2
23,-1.0652265644874583,0.0941893747372891,0.6539586075023528,3,6,0,3,0,1,0
9,0.5241034744381511,-0.6978921478323467,1.087423567688444,3,6,0,1,1,1,0
13,1.0924021465277431,-0.9780185399606325,1.2319118877504744,3,6,0,0,0,2,0
24,-0.1240191201462054,-1.480314139638938,-0.5019479529938905,3,6,0,3,0,4,2
19,0.4049632916101444,-0.13763936357577505,-1.5133661934281033,3,6,0,0,4,2,2
26,0.6158414152157162,0.7510374666243042,0.6539586075023528,3,6,0,3,0,2,0
26,0.7385558035285632,-0.021724994419242975,-1.368877873366073,3,6,0,1,4,3,2
0,-1.3082725374565922,-1.6831642856628692,1.087423567688444,3,6,0,2,4,0,0
30,-1.4881742135268823,-0.6302754324910363,0.07600532725423113,3,6,0,2,0,0,0
14,0.4978926342159896,0.49023013602210697,-1.0799012332420121,3,6,0,2,4,0,2
11,-1.2451282405577486,0.5095491975481957,0.36498196737829197,3,6,0,3,3,3,2
25,1.6011307272033317,0.5288682590742844,-1.0799012332420121,3,6,0,1,2,4,2
14,1.2079681238709097,-1.045635255301943,-1.2243895533040425,3,6,0,0,1,3,2
30,1.2973232609919148,0.7123993435721268,-0.7909245931179513,3,6,0,1,3,0,1
18,0.9780275710128566,0.8669518357808362,-1.0799012332420121,3,6,0,2,3,4,2
30,-1.4178815056583582,0.40329435915470796,1.3764002078125048,3,6,0,3,0,2,0
0,-1.6120800036680092,0.01691312863293438,-0.7909245931179513,3,6,0,3,0,3,2
0,-0.8507742353970463,1.0504829202786787,0.36498196737829197,3,6,0,2,2,0,1
7,1.266346813456633,-1.4609950781128496,-0.6464362730559209,3,6,0,1,2,1,0
4,-0.9437035780028916,-0.5819777786758147,0.07600532725423113,3,6,0,2,2,2,0
25,-1.3118467429414322,0.02657265939597872,-1.0799012332420121,3,6,0,3,1,3,2
18,-1.712157757243535,1.2146949432504324,-1.6578545134901337,3,6,0,0,0,2,0
